name_common,player_ID,G_tot,WAA_tot,WAA_off_tot,WAA_def_tot,WAR_tot,G_best,WAA_best,WAA_off_best,WAA_def_best,WAR_best,WAA_p162,WAA_off_p162,WAA_def_p162,WAR_p162,WAA_med,WAA_off_med,WAA_def_med,WAR_med,WAA_t7,WAA_off_t7,WAA_def_t7,WAR_t7
Kevin Jordan,jordake01,560,-6.42,-6.3500000000000005,-0.36,-1.8699999999999999,120,0.11,-0.26,0.57,0.54,-1.8572142857142857,-1.836964285714286,-0.10414285714285715,-0.5409642857142857,-0.65,-1.14,0.57,0.49,-0.9171428571428571,-0.9071428571428571,-0.05142857142857143,-0.2671428571428571
Kevin Kiermaier,kiermke01,551,16.74,4.09,13.75,24.01,151,5.58,1.39,5.02,7.45,4.9217422867513605,1.2025045372050815,4.042649727767695,7.0592014519056265,5.58,0.98,5.02,7.45,2.79,0.6816666666666666,2.2916666666666665,4.001666666666667
Kevin Kouzmanoff,kouzmke01,685,-0.9400000000000001,-1.22,1.48,7.81,154,0.56,0.58,1.55,2.34,-0.22230656934306572,-0.2885255474452555,0.350014598540146,1.847036496350365,0.18,-0.12500000000000003,0.34,1.985,-0.13428571428571429,-0.1742857142857143,0.21142857142857144,1.1157142857142857
Kevin Maas,maaske01,406,-3.52,-2.4,-3.97,1.47,148,0.19,1.03,-0.27,1.23,-1.4045320197044335,-0.9576354679802955,-1.584088669950739,0.586551724137931,-1.2,-1.03,-1.33,0.79,-0.704,-0.48,-0.794,0.294
Kevin McReynolds,mcreyke01,1502,9.65,8.34,-3.24,30.1,158,3.44,3.31,2.26,5.41,1.0408122503328896,0.899520639147803,-0.3494540612516645,3.246471371504661,1.68,1.135,-0.58,3.59,1.707142857142857,1.3485714285714285,-0.07428571428571433,3.7714285714285714
Kevin Mench,menchke01,729,-3.5100000000000002,-3.19,-3.08,5.45,150,1.13,0.57,0.04,2.81,-0.78,-0.7088888888888889,-0.6844444444444444,1.2111111111111112,-0.37,-0.53,-0.39,1.84,-0.43142857142857144,-0.3871428571428572,-0.43857142857142856,0.8357142857142857
Kevin Millar,millake01,1427,-4.05,-1.56,-9.23,14.23,150,1.33,1.77,0.08,2.82,-0.4597757533286615,-0.17709880868955852,-1.0478346180798879,1.6154590049053958,-0.68,-0.3,-0.64,1.33,0.20142857142857146,0.32857142857142857,-0.74,1.92
Kevin Mitchell,mitchke01,1223,13.65,17.98,-8.08,29.13,154,4.85,5.83,0.95,6.93,1.8080948487326247,2.381651676206051,-1.0702861815208504,3.858593622240392,2.1950000000000003,1.955,-0.71,3.995,2.18,2.5214285714285714,-0.6971428571428572,3.7885714285714287
Kevin Pillar,pillake01,690,5.22,-1.57,8.219999999999999,14.32,159,2.69,0.68,2.76,4.89,1.2255652173913043,-0.3686086956521739,1.9299130434782605,3.362086956521739,1,-0.24500000000000002,2.295,3.1,0.87,-0.26166666666666666,1.3699999999999999,2.3866666666666667
Kevin Reimer,reimeke01,488,-5.89,-2.9,-5.59,-0.29000000000000004,148,-0.03,-0.01,-0.01,0.82,-1.9552868852459016,-0.9627049180327868,-1.8556967213114752,-0.0962704918032787,-2.06,-0.34,-1.07,-0.36,-0.9816666666666667,-0.48333333333333334,-0.9316666666666666,-0.048333333333333346
Kevin Seitzer,seitzke01,1439,8.75,10.540000000000001,-1.58,28.84,161,3.29,3.64,1.03,5.49,0.9850590687977762,1.1865740097289785,-0.1778735232800556,3.24675469075747,1.03,1.23,-0.25,3.2750000000000004,1.4257142857142857,1.5257142857142858,-0.00714285714285715,3.5971428571428574
Kevin Stocker,stockke01,846,-4.19,-3.8000000000000003,4.5200000000000005,5.97,149,0.49,1.39,2.12,1.7,-0.802340425531915,-0.7276595744680852,0.8655319148936171,1.1431914893617021,-1.37,-1.0899999999999999,0.515,0.18499999999999994,-0.20285714285714287,-0.2728571428571429,0.67,1.042857142857143
Kevin Youkilis,youklke01,1061,17.08,13.2,1.87,32.59,147,4.49,3.51,0.75,6.55,2.6078793590951928,2.015457115928369,0.28552309142318566,4.976041470311028,2.23,1.7249999999999999,0.32,4.245,2.4657142857142857,1.9,0.2557142857142857,4.452857142857143
Kevin Young,youngke01,1205,-7.37,-11.12,-1.89,5.83,159,3.56,1.98,0.8,5.59,-0.9908215767634855,-1.4949709543568463,-0.25409128630705397,0.7837842323651453,-1.5,-1.94,-0.275,0.065,0.14714285714285713,-0.4742857142857143,0.06142857142857142,1.3728571428571428
Khalil Greene,greenkh01,736,-0.08999999999999989,0.07,3.35,8.45,153,1.53,1.17,1.56,3.5,-0.019809782608695627,0.015407608695652176,0.7373641304347827,1.8599184782608695,1.395,0.585,1.25,2.925,-0.012857142857142841,0.01,0.4785714285714286,1.207142857142857
Khris Davis,daviskh01,775,1.91,4.18,-6.36,12.14,153,0.83,1.62,-0.27,2.9,0.39925161290322575,0.8737548387096773,-1.3294451612903226,2.537651612903226,0.3,0.41,-1.11,2.46,0.3183333333333333,0.6966666666666667,-1.06,2.0233333333333334
Kid Elberfeld,elberki01,1292,12.86,13.85,7.12,33.04,130,3.31,2.38,2.8,5.37,1.6124767801857585,1.736609907120743,0.8927554179566564,4.142786377708978,1.25,1.56,0.55,3.16,1.77,1.7085714285714286,0.7814285714285714,3.69
Kid Gleason,gleaski01,1968,-15.71,-12.17,-1.7499999999999998,8.28,155,0.51,0.68,0.82,2.24,-1.2932012195121951,-1.0017987804878048,-0.14405487804878045,0.6815853658536585,-1.295,-0.99,0.325,0.815,-0.4657142857142857,-0.22142857142857142,-0.1114285714285714,1.43
Kiddo Davis,daviski01,575,-2.1,-2.69,-0.32,4.37,137,0.09,0.03,0.6799999999999999,1.61,-0.5916521739130435,-0.7578782608695651,-0.09015652173913043,1.2311999999999999,-0.45499999999999996,-0.535,-0.125,1.3,-0.22714285714285715,-0.31142857142857144,-0.03428571428571429,0.6614285714285715
Kiki Cuyler,cuyleki01,1879,21.23,20.599999999999998,-5.51,46.71,157,4.61,4.22,0.38,6.67,1.8303672166045768,1.776051091005854,-0.4750505588078765,4.027152740819584,2.3200000000000003,2.14,-0.345,4.465,2.9814285714285713,2.6614285714285715,-0.2042857142857143,4.987142857142857
Kiko Garcia,garciki01,619,-0.4800000000000001,-3.0700000000000003,5.86,4.88,126,0.6,0.35,1.62,1.21,-0.1256219709208401,-0.8034571890145397,1.5336348949919225,1.277156704361874,-0.32,-0.55,1.12,1.21,0.18714285714285714,-0.08142857142857143,0.6057142857142858,0.7571428571428571
King Kelly,kellyki01,1456,22.93,28.54,-4.3500000000000005,44.25,125,5.46,5.72,0.22,7.29,2.551277472527472,3.1754670329670325,-0.48399725274725275,4.923420329670329,1.05,1.49,-0.78,2.96,2.775714285714286,3.297142857142857,-0.4685714285714286,4.442857142857143
Kip Selbach,selbaki01,1612,11.62,10.16,-6.48,36.9,146,2.94,2.84,0.18,5.09,1.1677667493796526,1.0210421836228287,-0.6512158808933003,3.7083126550868486,1.28,1,-0.45,3.51,1.8314285714285714,1.3714285714285714,-0.21571428571428572,3.9242857142857144
Kirby Puckett,puckeki01,1783,25.73,27.62,-0.2900000000000002,51.14,161,5.64,4.99,3.3,7.75,2.3377790241166574,2.509500841278744,-0.026348850252383642,4.646483454851374,2.05,2.3,-0.06,4.19,3.242857142857143,3.3457142857142856,0.09428571428571428,5.377142857142857
Kirk Gibson,gibsoki01,1635,16.68,17.49,-6.44,38.41,154,4.28,3.57,0.52,6.51,1.652697247706422,1.7329541284403667,-0.6380917431192661,3.8057614678899077,2.87,2.6399999999999997,-0.43,4.72,2.5957142857142856,2.4042857142857144,-0.18,4.275714285714286
Kirk Nieuwenhuis,nieuwki01,414,-0.75,-1.72,0.63,2.74,125,0.9,0.59,0.5,1.31,-0.29347826086956524,-0.6730434782608696,0.2465217391304348,1.0721739130434784,-0.65,-0.74,0.1,0.59,-0.125,-0.2866666666666667,0.105,0.45666666666666667
Kirt Manwaring,manwaki01,1008,-5.09,-10.33,10.540000000000001,5.18,130,1.91,0.09,2.48,3.08,-0.8180357142857142,-1.6601785714285715,1.6939285714285715,0.8324999999999999,1.14,-0.58,2.43,2.59,0.2571428571428571,-0.5585714285714285,1.3242857142857143,1.2357142857142858
Kitty Bransfield,branski01,1330,-8.21,-7.26,-5.08,10.11,151,1.44,1.51,0.01,3.46,-1.0000150375939851,-0.8843007518796993,-0.6187669172932331,1.2314436090225562,-0.9299999999999999,-0.76,-0.56,0.9450000000000001,-0.06142857142857141,-0.05857142857142856,-0.42714285714285716,1.8728571428571428
Klondike Douglass,douglkl01,748,-5.82,-2.0500000000000003,-3.33,4.91,146,0.93,1.46,0.39,2.86,-1.26048128342246,-0.4439839572192514,-0.7212032085561497,1.0633957219251338,-0.305,0.5349999999999999,-0.79,1.795,-0.29,0.10571428571428569,-0.29,0.8185714285714285
Kole Calhoun,calhoko01,814,2.06,0.65,-1.32,13.629999999999999,159,2.19,2,0.4,4.06,0.40997542997542996,0.12936117936117936,-0.2627027027027027,2.7126044226044224,0.66,0.05,-0.24,3.03,0.2942857142857143,0.09285714285714286,-0.18857142857142858,1.947142857142857
Kolten Wong,wongko01,651,3.66,8.673617379884035e-18,5.12,10.92,150,2.21,0.65,2.25,3.51,0.9107834101382489,2.1584116982199907e-18,1.2741013824884795,2.71741935483871,0.38,-0.01,0.92,2.28,0.61,1.429791614965259e-18,0.8533333333333333,1.8199999999999998
Kosuke Fukudome,fukudko01,596,-2.65,-2.14,-1.95,4.37,150,0.25,0.45,0.02,2.09,-0.7203020134228187,-0.5816778523489934,-0.5300335570469799,1.1878187919463088,-0.625,-0.48000000000000004,-0.565,0.97,-0.53,-0.428,-0.39,0.874
Kris Bryant,bryankr01,559,14.18,13.1,1.41,21.56,155,5.35,4.36,0.84,7.38,4.109409660107334,3.796422182468694,0.40862254025044725,6.248157423971377,4.18,3.98,0.62,6.16,3.545,3.275,0.3525,5.39
Kurt Abbott,abbotku01,702,-6.2700000000000005,-3.04,-1.06,0.5399999999999998,120,0.6,0.78,0.48,2.01,-1.4469230769230772,-0.7015384615384616,-0.24461538461538465,0.12461538461538459,0.6,0.78,0.48,2.01,-0.47285714285714286,-0.22142857142857142,0.02285714285714285,0.26999999999999996
Kurt Stillwell,stillku01,998,-8.459999999999999,-1.8500000000000003,-1.49,3.07,144,1.11,1.15,1.05,2.74,-1.3732665330661322,-0.30030060120240487,-0.24186372745490983,0.49833667334669335,-0.42,0.3,0.05,1.02,-0.4914285714285714,0.1414285714285714,0.024285714285714292,0.8842857142857142
Kurt Suzuki,suzukku01,1394,1.42,0.4199999999999999,10.11,19.92,148,1.82,1.41,2.06,3.83,0.16502152080344332,0.048809182209469136,1.1749067431850788,2.3149497847919656,0.46499999999999997,0.29000000000000004,1.205,2.34,0.8914285714285715,0.5314285714285714,1.1671428571428573,2.6228571428571428
Kyle Schwarber,schwaky01,337,-1.34,0.039999999999999966,-2.4699999999999998,2.7,137,0.4,0.96,0,1.52,-0.6441543026706232,0.019228486646884257,-1.1873590504451037,1.2979228486646885,-0.8300000000000001,-0.42,-0.8999999999999999,0.75,-0.335,0.009999999999999992,-0.6174999999999999,0.675
Kyle Seager,seageky01,1155,11.02,10.06,4.05,27.88,161,4.54,2.97,1.98,6.89,1.5456623376623375,1.411012987012987,0.568051948051948,3.9104415584415584,1.55,1.83,0.17,3.88,1.7642857142857142,1.5742857142857143,0.5785714285714285,3.8657142857142857
Lamar Johnson,johnsla02,792,-3.79,-3.01,-5.95,5.86,148,0.11,0.37,-0.09,1.79,-0.7752272727272727,-0.6156818181818181,-1.2170454545454545,1.1986363636363635,-0.31,-0.85,-0.59,1.59,-0.22857142857142856,-0.21285714285714286,-0.6185714285714285,0.92
Lance Berkman,berkmla01,1879,28.42,30.44,-10.96,52.12,160,4.86,4.87,0.55,6.85,2.4502607770090474,2.624417243214476,-0.9449281532730176,4.493581692389569,2.78,3.4,-0.82,4.85,3.6285714285714286,3.7657142857142856,-0.7614285714285715,5.611428571428571
Lance Blankenship,blankla02,461,2.25,-0.13000000000000003,2.2800000000000002,6.74,123,2.06,1.46,0.66,3.64,0.7906724511930585,-0.045683297180043395,0.8012147505422994,2.3685032537960953,2.06,1.46,0.66,3.64,0.375,-0.02166666666666667,0.38,1.1233333333333333
Lance Johnson,johnsla03,1447,11.139999999999999,3.6599999999999997,10.49,30.19,160,5.06,3.59,2.19,7.17,1.2471872840359364,0.4097581202487906,1.1744160331720803,3.379944713199724,1.57,0.835,1.895,3.725,1.99,1.0385714285714285,1.32,3.987142857142857
Lance Parrish,parrila02,1988,13.76,10.22,15.31,39.54,155,3.36,2.93,2.01,5.04,1.1212877263581489,0.8328169014084508,1.2475955734406439,3.222072434607646,1.64,1.37,1.135,3.525,2.281428571428571,1.7242857142857142,1.3685714285714285,4.0528571428571425
Lance Richbourg,richbla01,698,-2.5,-3.3600000000000003,-1.7,6.3500000000000005,148,1.78,1.49,0,3.81,-0.5802292263610316,-0.7798280802292266,-0.39455587392550145,1.4737822349570202,-0.49,-0.98,-0.28,1.37,-0.06285714285714285,-0.16,-0.20285714285714285,0.9585714285714286
Larry Bigbie,bigbila01,392,-2.26,-1.0799999999999998,-2.01,2.52,139,0.28,1.01,0.09,2.13,-0.9339795918367346,-0.4463265306122448,-0.8306632653061223,1.0414285714285714,0.28,0.4,-0.43,2.13,-0.37666666666666665,-0.17999999999999997,-0.335,0.42
Larry Biittner,biittla01,1217,-12.55,-12.37,-5.29,-1.03,138,0.05,0.06,0.11,1.27,-1.670583401807724,-1.6466228430566967,-0.7041741988496303,-0.1371076417419885,-1.39,-1,-0.17,0.26,-0.5071428571428571,-0.42714285714285716,-0.48,0.39142857142857146
Larry Bowa,bowala01,2247,-6.5600000000000005,-11.239999999999998,19.11,22.8,162,3.67,1.83,3,5.75,-0.47295060080106816,-0.8103604806408544,1.3777570093457943,1.6437917222963954,-0.565,-0.9750000000000001,1.155,1.475,1.1385714285714286,0.22,1.852857142857143,3.0714285714285716
Larry Brown,brownla01,1129,-6.24,-6.5200000000000005,6.75,6.82,154,0.47,0.24,1.38,2.02,-0.8953764393268379,-0.9355535872453499,0.9685562444641275,0.9786005314437556,-0.29,-0.275,1.125,1.635,-0.08571428571428572,-0.28714285714285714,0.9014285714285715,1.247142857142857
Larry Doby,dobyla01,1533,30.56,29.04,-0.07999999999999992,49.550000000000004,153,5.22,4.65,0.93,7.09,3.2294324853228957,3.0688062622309196,-0.008454011741682966,5.236203522504892,3.19,2.57,0.36,4.87,3.857142857142857,3.3400000000000003,0.38142857142857145,5.6571428571428575
Larry Doyle,doylela01,1766,21.46,24.84,-2.18,45.03,151,3.24,4.05,0.93,5.22,1.9685843714609288,2.2786409966024914,-0.19997734994337488,4.130724801812005,1.7349999999999999,2.09,-0.25,3.71,2.4414285714285713,2.7414285714285715,-0.23,4.298571428571429
Larry Gardner,gardnla01,1923,18.400000000000002,14.06,10.8,48.35,155,3.41,2.61,1.75,5.75,1.550078003120125,1.1844617784711389,0.9098283931357255,4.073166926677067,1.6600000000000001,0.935,1.01,4.03,2.1757142857142857,1.5342857142857143,1.1514285714285715,4.494285714285715
Larry Harlow,harlola01,448,-2.7399999999999998,-1.32,-1.85,1.48,146,0.28,0.34,-0.04,1.41,-0.9908035714285715,-0.4773214285714286,-0.6689732142857143,0.5351785714285715,-0.87,-0.3,-0.48,0.92,-0.4566666666666666,-0.22,-0.30833333333333335,0.24666666666666665
Larry Herndon,herndla01,1537,-2.02,-5.5,-1.1300000000000001,15.139999999999999,157,1.83,1.77,0.75,3.92,-0.2129082628497072,-0.5797007156798959,-0.1191021470396877,1.5957579700715678,-0.57,-0.64,-0.45,0.85,0.335,-0.13250000000000003,0.05999999999999999,1.8287499999999999
Larry Hisle,hislela01,1197,8.69,10.92,-5.8,25,155,3.23,3.48,0.83,5.31,1.1760902255639096,1.4778947368421052,-0.7849624060150375,3.3834586466165413,1.28,1.81,-0.75,3.37,1.6057142857142856,1.8642857142857143,-0.6342857142857143,3.52
Larry Kopf,kopfla01,853,-7.16,-2.9499999999999997,1.46,4.17,148,0.98,0.77,1.46,2.82,-1.3598124267291911,-0.5602579132473622,0.27728018757327083,0.791957796014068,-0.61,0.020000000000000018,0.395,1.245,-0.12571428571428572,0.10285714285714287,0.31142857142857144,0.8128571428571428
Larry McLean,mcleala01,862,1.8399999999999999,0.9199999999999999,6.19,11.1,127,1.93,1.56,1.25,3.3,0.34580046403712295,0.17290023201856147,1.1633178654292344,2.0860788863109048,1.93,1.56,1.25,3.3,0.5442857142857143,0.42714285714285716,0.73,1.6171428571428572
Larry Milbourne,milbola01,989,-9.23,-6.46,0.76,-0.54,125,0.62,0.81,0.61,1.19,-1.5118907987866532,-1.058159757330637,0.12448938321536906,-0.08845298281092012,-1.4,-0.855,0.1,-0.040000000000000036,-0.3485714285714286,-0.2971428571428571,0.28285714285714286,0.3871428571428571
Larry Parrish,parrila01,1891,-8.32,-0.04999999999999985,-11.09,15.67,156,2.68,3.7,0.79,4.62,-0.7127657324167107,-0.004283447911158104,-0.9500687466948704,1.342432575356954,-0.625,0.085,-0.825,1.33,0.3585714285714286,0.9157142857142857,-0.8571428571428571,2.255714285714286
Larry Schlafly,schlala01,208,0.08000000000000002,1.52,-1.47,2.7800000000000002,123,0.4,1.19,0.14,2.37,0.06230769230769232,1.183846153846154,-1.144903846153846,2.165192307692308,0.4,1.19,-0.79,2.37,0.020000000000000004,0.38,-0.3675,0.6950000000000001
Larry Sheets,sheetla01,748,-6.24,-3.6100000000000003,-6.86,1.91,136,0.93,1.92,0.2,2.54,-1.3514438502673798,-0.7818449197860963,-1.48572192513369,0.41366310160427805,-2.37,-1.06,-1.49,-1.02,-0.5157142857142857,-0.1685714285714286,-0.8457142857142858,0.42
Larry Twitchell,twitcla01,639,-9.71,-7.359999999999999,-5.28,-1.31,134,0.03,0.21,-0.01,0.72,-2.4616901408450707,-1.8659154929577462,-1.3385915492957747,-0.33211267605633804,-2.0149999999999997,-1.62,-1.08,-0.020000000000000004,-0.88875,-0.65875,-0.55,0.04749999999999999
Larry Walker,walkela01,1988,48.29,38.34,2.01,72.71000000000001,153,7.88,6.98,1.04,9.84,3.9351006036217306,3.1242857142857146,0.1637927565392354,5.925060362173039,3.56,2.35,0.45,5.11,4.7,4.104285714285714,0.04999999999999999,6.378571428571429
Larvell Blanks,blankla01,629,-3.3899999999999997,-0.7,0.6799999999999999,3.1899999999999995,141,0.74,1.5,1.2,2.05,-0.8731001589825118,-0.18028616852146262,0.17513513513513512,0.8215898251192367,-3.01,-1.44,-0.67,-1.36,-0.01714285714285715,0.13285714285714287,0.19999999999999998,0.6785714285714285
Lastings Milledge,millela02,433,-4.49,-3.49,-1.74,0.48,138,0.28,0,0.16,0.89,-1.67986143187067,-1.305727482678984,-0.6509930715935335,0.17958429561200923,-1.92,-0.52,-1.06,-0.17,-0.7483333333333333,-0.5816666666666667,-0.29000000000000004,0.08
Lave Cross,crossla01,2277,13.91,6.2299999999999995,15.59,47.19,155,3.38,2.65,1.87,5.29,0.9896442687747036,0.44324110671936756,1.1091699604743084,3.357391304347826,1.13,0.58,1.09,3.56,2.0185714285714287,1.4557142857142857,1.052857142857143,4.101428571428571
Laynce Nix,nixla01,758,-3.21,-6.14,1.93,3.5500000000000003,124,0.76,-0.09,0.76,1.54,-0.686042216358839,-1.3122427440633244,0.41248021108179417,0.7587071240105541,0.45,-0.13,0.09,1.54,-0.1685714285714286,-0.48857142857142855,0.19714285714285715,0.6885714285714286
Lee Handley,handlle01,968,-6.49,-6.2700000000000005,1.06,6.5,139,0.47,0.15,1.05,2.58,-1.0861363636363637,-1.0493181818181818,0.17739669421487606,1.087809917355372,-0.2,-0.39,0.25,1.62,-0.35714285714285715,-0.33714285714285713,0.1342857142857143,1.0371428571428571
Lee Lacy,lacyle01,1523,3.94,4.05,-3.84,20.16,138,2.88,2,0.81,3.97,0.4190938936309915,0.43079448456992775,-0.408456992777413,2.144399212081418,-0.12,0.7,-0.65,1.54,1.16,0.8271428571428571,0.03571428571428572,2.3514285714285714
Lee Magee,mageele01,1015,-2.75,-2.66,-1.87,10.24,142,1.35,2.11,0.15,2.92,-0.43891625615763546,-0.4245517241379311,-0.29846305418719216,1.6343645320197044,-0.5750000000000001,-0.51,-0.16999999999999998,1.3050000000000002,-0.0014285714285714457,-0.028571428571428605,-0.21285714285714286,1.6342857142857143
Lee May,mayle01,2071,-0.5599999999999998,1.3400000000000005,-15.53,27.2,158,3.27,2.97,0,5.38,-0.043804925156929006,0.10481892805408019,-1.2148044422984066,2.127667793336552,-0.27,0.29,-1.05,1.84,1.0357142857142858,1.1914285714285715,-1.1271428571428572,3.1157142857142857
Lee Maye,mayele01,1288,-0.6500000000000001,1.73,-7.01,15.73,153,1.57,1.85,0.58,3.53,-0.08175465838509319,0.21759316770186335,-0.8816925465838509,1.9784627329192548,0.85,0.82,-1.39,3.29,0.49142857142857144,0.42,-0.35428571428571426,2.097142857142857
Lee Mazzilli,mazzile01,1475,-0.29999999999999966,6.6,-10.05,15.57,159,2.69,3.44,-0.17,4.89,-0.032949152542372843,0.7248813559322034,-1.1037966101694916,1.7100610169491526,1.195,2.0300000000000002,-0.935,3.3049999999999997,0.8128571428571428,1.2328571428571429,-0.6328571428571429,2.2457142857142856
Lee Stevens,stevele01,1012,-10.34,-9.379999999999999,-6.06,2.0100000000000002,152,-0.1,-0.04,0.2,1.31,-1.6552173913043478,-1.5015415019762843,-0.9700790513833991,0.32175889328063245,-0.69,-0.83,-0.81,0.76,-0.6685714285714286,-0.7071428571428571,-0.4642857142857143,0.5128571428571429
Lee Tannehill,tannele01,1090,4.45,-8.89,18.68,20.89,155,1.88,0.01,3.26,4.25,0.6613761467889909,-1.3212660550458717,2.7762935779816513,3.104752293577982,0.77,-1.0499999999999998,2.555,3.0250000000000004,0.8271428571428572,-1.08,2.4985714285714287,2.795714285714286
Lee Thomas,thomale03,1027,-8.88,-7.550000000000001,-6.1899999999999995,2.9699999999999993,160,0.81,1.01,0.15,2.69,-1.4007400194741968,-1.1909444985394353,-0.9764167478091528,0.4684907497565724,0.14,0.16,-1.14,2.0799999999999996,-0.8942857142857144,-0.7814285714285715,-0.7642857142857142,0.68714285714285706
Lee Tinsley,tinslle01,361,-1.6900000000000002,-3.96,2.27,1.6499999999999997,123,1.47,0.49,1.23,2.82,-0.758393351800554,-1.7770637119113573,1.0186703601108034,0.7404432132963987,-2.58,-2.37,-0.1,-1.7000000000000002,-0.338,-0.792,0.454,0.3299999999999999
Lee Walls,wallsle01,902,-3.0999999999999996,-2.56,-2.9699999999999998,7.930000000000001,143,2.21,2.04,0.25,4.41,-0.5567627494456763,-0.4597782705099778,-0.5334146341463414,1.4242350332594236,0.07,0,-0.425,1.9050000000000002,0.19142857142857142,0.14857142857142858,-0.22857142857142856,1.322857142857143
Lefty Marr,marrle01,363,1.89,2.79,-1.34,6.63,139,2.82,2.92,-0.02,4.22,0.8434710743801652,1.2451239669421488,-0.5980165289256199,2.958842975206611,1.8399999999999999,1.92,-0.09,3.55,0.4725,0.6975,-0.335,1.6575
Lefty O'Doul,o'doule01,970,15.82,17.6,-5.27,27.07,154,5.34,5.42,0,7.42,2.6421030927835054,2.9393814432989696,-0.8801443298969072,4.520969072164949,2.74,3.44,-0.89,4.59,2.297142857142857,2.5514285714285716,-0.7514285714285714,3.8957142857142855
